user_id,month,income,food & drink,rent,utilities,travel,entertainment,health & fitness,shopping,other,investment,total_expense,cluster,spender_type
U0246,2026-07,71477,13439,24117,5615,0,2524,3605,6993,4202,10978,60495,1,Balanced
U0246,2026-08,71477,14295,20446,4788,0,4654,0,5824,8204,13263,58211,1,Balanced
U0246,2026-09,71477,14666,22924,5273,5101,2454,3695,3799,0,14844,57912,1,Balanced
U0246,2026-10,71477,12800,21436,4609,0,4756,0,6550,3698,17624,53849,1,Balanced
U0246,2026-11,71477,13364,19757,5546,0,2386,0,4142,9374,16904,54569,1,Balanced
U0246,2026-12,71477,17038,23370,5570,0,4843,3701,3153,3150,10648,60825,1,Balanced
U0247,2026-01,29146,6972,9490,2298,0,1412,0,1244,3441,4286,24857,0,Saver
U0247,2026-02,29146,4707,9141,1492,1056,1610,1537,1622,2612,5364,23777,0,Saver
U0247,2026-03,29146,6419,7878,1599,2301,1177,1460,1959,533,5816,23326,0,Saver
U0247,2026-04,29146,6160,9089,1991,0,1017,0,1374,2955,6556,22586,0,Saver
U0247,2026-05,29146,5815,7584,1652,1269,1406,1686,1385,2097,6247,22894,0,Saver
U0247,2026-06,29146,5991,9832,2311,0,1075,602,1280,4714,3336,25805,0,Saver
U0247,2026-07,29146,6872,9879,1619,0,1528,0,2444,0,7258,22342,0,Saver
U0247,2026-08,29146,4606,8171,1619,0,1717,0,2378,4035,6617,22526,0,Saver
U0247,2026-09,29146,6027,9564,2030,0,1365,0,2435,4114,3606,25535,0,Saver
U0247,2026-10,29146,5808,9368,1959,0,2015,1172,2361,3079,3379,25762,0,Saver
U0247,2026-11,29146,5683,9872,2061,2296,1749,1013,2853,0,3983,25527,0,Saver
U0247,2026-12,29146,5664,7767,1993,0,1074,1486,2489,3074,5595,23547,0,Saver
U0248,2026-01,131346,27339,42192,7254,6155,5875,0,7875,4443,30209,101133,2,High Spender
U0248,2026-02,131346,32809,39599,9574,9145,5710,5908,7787,0,22391,110532,2,High Spender
U0248,2026-03,131346,32189,40095,8998,10056,7045,6549,8354,706,17350,113992,2,High Spender
U0248,2026-04,131346,30355,43651,7789,9805,4895,3918,6589,0,32809,107002,2,High Spender
U0248,2026-05,131346,31178,35884,9550,0,7744,0,12770,10206,24011,107332,2,High Spender
U0248,2026-06,131346,24109,43441,9038,7823,4476,5855,9151,13432,14017,117325,2,High Spender
U0248,2026-07,131346,23668,42598,7795,8379,8910,5717,7100,5610,21565,109777,2,High Spender
U0248,2026-08,131346,29865,38147,8277,0,4494,4137,9735,10756,25931,105411,2,High Spender
U0248,2026-09,131346,27003,42162,10496,0,4145,4128,8509,16564,18336,113007,2,High Spender
U0248,2026-10,131346,23060,35840,7602,0,5195,4411,13068,26402,15764,115578,2,High Spender
U0248,2026-11,131346,22940,38288,9634,0,4728,0,9249,16331,30173,101170,2,High Spender
U0248,2026-12,131346,21781,33613,9909,0,5315,0,8091,36989,15646,115698,2,High Spender
U0249,2026-01,27389,6394,9223,1630,1565,1189,0,1531,826,5028,22358,0,Saver
U0249,2026-02,27389,6247,6891,2098,0,1181,0,1937,5790,3242,24144,0,Saver
U0249,2026-03,27389,4587,9517,1646,0,1727,0,1587,4779,3542,23843,0,Saver
U0249,2026-04,27389,6832,7005,2006,0,1327,1597,1765,2931,3921,23463,0,Saver
U0249,2026-05,27389,6762,8536,1650,2184,1601,956,2102,0,4378,23791,0,Saver
U0249,2026-06,27389,6399,8831,1579,0,1261,0,2215,4059,3042,24344,0,Saver
U0249,2026-07,27389,4625,8818,1970,0,1818,0,2178,3806,4170,23215,0,Saver
U0249,2026-08,27389,6392,9056,2106,1672,1785,584,2143,0,5070,23738,0,Saver
U0249,2026-09,27389,5614,9407,1825,0,1448,0,1242,4666,3183,24202,0,Saver
U0249,2026-10,27389,4501,7004,1650,1276,1037,0,1862,4991,5065,22321,0,Saver
U0249,2026-11,27389,5150,7168,2098,0,950,1408,2661,3335,4615,22770,0,Saver
U0249,2026-12,27389,5696,7687,1943,1997,1306,1322,1350,87,5996,21388,0,Saver
U0250,2026-01,113587,28123,29421,8307,7635,6496,0,7705,13235,12662,100922,2,High Spender
U0250,2026-02,113587,20673,29690,6768,0,4896,0,6693,28620,16244,97340,2,High Spender
U0250,2026-03,113587,23721,34185,8738,3925,4946,0,8138,10256,19674,93909,2,High Spender
U0250,2026-04,113587,23218,31342,6075,6388,7362,2517,6306,11871,18502,95079,2,High Spender
U0250,2026-05,113587,21858,36868,7693,0,4536,0,8581,16687,17359,96223,2,High Spender
U0250,2026-06,113587,19372,38664,7090,8072,7583,3017,7983,1999,19803,93780,2,High Spender
U0250,2026-07,113587,20626,33535,7062,8591,6322,3700,5126,10474,18146,95436,2,High Spender
U0250,2026-08,113587,28283,33925,8270,6278,7906,3843,5898,5356,13824,99759,2,High Spender
U0250,2026-09,113587,27417,34452,8496,0,7893,0,6380,13772,15174,98410,2,High Spender
U0250,2026-10,113587,23179,29999,8701,7270,5284,0,7089,4653,27408,86175,2,High Spender
U0250,2026-11,113587,18936,32611,6017,0,3490,0,8599,26252,17679,95905,2,High Spender
U0250,2026-12,113587,28039,39068,8327,0,6682,2720,4695,0,28291,89531,2,High Spender
U0251,2026-01,50852,8191,14262,3128,2043,2130,0,3075,8605,9414,41434,0,Saver
U0251,2026-02,50852,12519,14029,2869,2306,3266,0,4552,123,11184,39664,1,Balanced
U0251,2026-03,50852,9938,17093,3799,2095,3311,2146,2700,0,11997,41082,1,Balanced
U0251,2026-04,50852,11990,15655,2832,0,3186,0,4687,3395,9104,41745,1,Balanced
U0251,2026-05,50852,8202,17534,3141,2848,3050,2874,2502,1949,8747,42100,1,Balanced
U0251,2026-06,50852,9076,14125,3069,0,3227,0,2479,13746,5126,45722,1,Balanced
U0251,2026-07,50852,12681,14025,3644,0,2973,0,2287,8392,6846,44002,1,Balanced
U0251,2026-08,50852,11863,15877,3812,0,2348,1152,2181,4770,8845,42003,1,Balanced
U0251,2026-09,50852,7841,12882,3894,1727,2116,1081,5071,4710,11525,39322,1,Balanced
U0251,2026-10,50852,8682,12851,3272,0,2809,1127,4229,12219,5658,45189,1,Balanced
U0251,2026-11,50852,11869,16874,3241,3991,2983,0,2659,0,10722,41617,1,Balanced
U0251,2026-12,50852,10162,15620,4043,0,2605,1682,3980,3795,8961,41887,1,Balanced
U0252,2026-01,24898,4494,6412,1353,0,1363,1159,1480,5209,3424,21470,0,Saver
U0252,2026-02,24898,6148,7929,1870,1245,1278,553,2144,0,5329,21167,0,Saver
U0252,2026-03,24898,5652,8232,1491,1118,1187,940,1500,1546,3228,21666,0,Saver
U0252,2026-04,24898,5448,8133,1420,0,1355,794,1351,2986,3407,21487,0,Saver
U0252,2026-05,24898,5141,7371,1457,0,967,0,2311,5032,2615,22279,0,Saver
U0252,2026-06,24898,5349,7832,1876,1326,977,0,1108,941,5485,19409,0,Saver
U0252,2026-07,24898,3984,7832,1479,939,1424,1038,2106,794,5298,19596,0,Saver
U0252,2026-08,24898,4849,7724,1410,0,775,867,1230,3613,4426,20468,0,Saver
U0252,2026-09,24898,5264,7968,1866,0,1726,0,1430,766,5875,19020,0,Saver
U0252,2026-10,24898,5250,8670,1958,0,1028,0,2434,2049,3505,21389,0,Saver
U0252,2026-11,24898,4196,7272,1598,1952,1086,1394,2231,2308,2856,22037,0,Saver
U0252,2026-12,24898,5279,7569,1826,0,1690,0,1351,4192,2986,21907,0,Saver
U0253,2026-01,20149,3248,5569,1468,0,757,0,1368,4100,3635,16510,0,Saver
U0253,2026-02,20149,4592,6349,1223,1455,918,825,1070,64,3648,16496,0,Saver
U0253,2026-03,20149,3356,5201,1250,0,1191,739,1118,2850,4440,15705,0,Saver
U0253,2026-04,20149,4118,6776,1442,1428,910,0,1737,0,4188,16411,0,Saver
U0253,2026-05,20149,4659,6385,1364,1430,626,823,911,482,3464,16680,0,Saver
U0253,2026-06,20149,4883,5668,1571,1511,698,544,995,993,3281,16863,0,Saver
U0253,2026-07,20149,4294,6121,1278,1496,1111,0,1527,270,4048,16097,0,Saver
U0253,2026-08,20149,3254,6179,1593,1284,1367,0,1998,1765,2704,17440,0,Saver
U0253,2026-09,20149,3472,6570,1573,992,905,0,1514,1483,3635,16509,0,Saver
U0253,2026-10,20149,4795,6897,1442,1102,1014,0,1924,0,3422,17174,0,Saver
U0253,2026-11,20149,5018,6248,1439,840,930,0,1288,1931,2451,17694,0,Saver
U0253,2026-12,20149,4775,5467,1250,740,1365,564,1972,0,4264,16133,0,Saver
U0254,2026-01,33417,8300,10956,2580,2128,2243,1649,1618,0,6849,29474,0,Saver
U0254,2026-02,33417,6313,10068,2376,1749,1724,728,3135,3718,3602,29811,0,Saver
U0254,2026-03,33417,6605,10254,2088,2166,1534,1807,2271,1730,4959,28455,0,Saver
U0254,2026-04,33417,7648,11065,1948,1372,1416,0,2589,0,7464,26038,0,Saver
U0254,2026-05,33417,5216,11066,2022,0,1110,0,2972,6302,4725,28688,0,Saver
U0254,2026-06,33417,8043,10480,2278,0,1520,0,2309,1829,6955,26459,0,Saver
U0254,2026-07,33417,8158,10231,1697,1524,1618,1235,2884,1336,4729,28683,0,Saver
U0254,2026-08,33417,5905,9113,2340,0,1017,0,2417,7208,5414,28000,0,Saver
U0254,2026-09,33417,5646,8900,2295,2274,1965,0,2493,5931,3908,29504,0,Saver
U0254,2026-10,33417,5473,8621,1875,2014,1990,1079,2686,4690,4985,28428,0,Saver
U0254,2026-11,33417,7202,8531,1916,2071,1527,0,2677,3709,5779,27633,0,Saver
U0254,2026-12,33417,5407,9308,2055,2372,2266,0,1664,2085,8255,25157,0,Saver
U0255,2026-01,25931,5447,7097,1780,1497,1424,0,1596,4174,2910,23015,0,Saver
U0255,2026-02,25931,5327,8504,1448,976,1051,1483,2039,0,5239,20828,0,Saver
U0255,2026-03,25931,4049,7921,1435,1312,823,730,2249,4490,2917,23009,0,Saver
U0255,2026-04,25931,4374,7070,1462,966,1399,1117,1249,3215,5074,20852,0,Saver
U0255,2026-05,25931,5021,8877,1755,1053,1807,0,1658,2708,3048,22879,0,Saver
U0255,2026-06,25931,6008,8636,1813,0,1724,0,1324,3455,2967,22960,0,Saver
U0255,2026-07,25931,6410,7324,1833,2026,1507,1157,1385,812,3472,22454,0,Saver
U0255,2026-08,25931,5454,7780,2021,0,1292,1357,1091,1380,5553,20375,0,Saver
U0255,2026-09,25931,4239,8646,1821,0,939,1523,2454,3115,3189,22737,0,Saver
U0255,2026-10,25931,5326,6484,1531,0,890,539,1453,5737,3967,21960,0,Saver
U0255,2026-11,25931,6108,7404,1572,0,1513,0,1440,1715,6176,19752,0,Saver
U0255,2026-12,25931,5725,6542,1660,1611,1571,602,2572,2846,2799,23129,0,Saver
U0256,2026-01,58690,10978,20388,3124,4658,3610,0,4453,0,11736,47211,1,Balanced
U0256,2026-02,58690,10620,17061,4677,0,2607,1694,4002,6004,12021,46665,1,Balanced
U0256,2026-03,58690,13084,15188,4067,3916,3227,3250,5588,1532,8835,49852,1,Balanced
U0256,2026-04,58690,12530,19925,3241,3384,2265,0,3646,2430,11265,47421,1,Balanced
U0256,2026-05,58690,9794,14990,4576,0,3156,1635,3636,11839,9059,49626,1,Balanced
U0256,2026-06,58690,13162,17107,3654,0,2253,2889,5774,3017,10831,47856,1,Balanced
U0256,2026-07,58690,12911,16070,3925,0,1856,2012,5543,3333,13037,45650,1,Balanced
U0256,2026-08,58690,14601,18429,3175,3183,3893,3287,3137,0,12726,49705,1,Balanced
U0256,2026-09,58690,9150,16180,3189,0,3331,0,3891,16247,6698,51988,1,Balanced
U0256,2026-10,58690,10457,15591,3713,3317,2046,2597,3087,4280,13598,45088,1,Balanced
U0256,2026-11,58690,12540,20420,3964,0,3102,2351,2554,4700,9055,49631,1,Balanced
U0256,2026-12,58690,8829,15868,3902,2204,2412,0,3592,11453,10426,48260,1,Balanced
U0257,2026-01,45695,8443,15146,3531,0,2502,1091,2829,2717,9433,36259,0,Saver
U0257,2026-02,45695,10893,13809,2725,1551,2195,0,2666,2569,9282,36408,0,Saver
U0257,2026-03,45695,9784,14328,3478,3380,1494,2648,2972,1719,5888,39803,1,Balanced
U0257,2026-04,45695,8894,12692,2670,0,2177,0,2358,6645,10257,35436,0,Saver
U0257,2026-05,45695,8454,11547,2744,0,2488,2129,4076,4307,9946,35745,0,Saver
U0257,2026-06,45695,8350,15575,3406,2848,2757,1764,4298,0,7482,38998,1,Balanced
U0257,2026-07,45695,9720,15191,3620,2579,2401,2415,3625,0,7912,39551,1,Balanced
U0257,2026-08,45695,8176,15642,2796,2566,3062,0,3310,3900,6238,39452,1,Balanced
U0257,2026-09,45695,8630,12233,2578,0,2408,1021,4173,5032,9616,36075,0,Saver
U0257,2026-10,45695,8250,14618,2293,3076,1375,0,2759,4259,9062,36630,0,Saver
U0257,2026-11,45695,7011,14343,2487,2619,1602,0,3125,9041,5462,40228,0,Saver
U0257,2026-12,45695,9517,13557,3004,3426,1660,0,2507,5674,6346,39345,0,Saver
U0258,2026-01,22469,4350,7680,1541,0,1277,0,1252,1237,5128,17337,0,Saver
U0258,2026-02,22469,4939,7514,1535,1158,1512,0,2153,197,3456,19008,0,Saver
U0258,2026-03,22469,4088,6622,1349,0,1564,1143,1539,3895,2267,20200,0,Saver
U0258,2026-04,22469,3925,6538,1611,709,1096,0,1812,1258,5515,16949,0,Saver
U0258,2026-05,22469,5075,6844,1721,0,695,761,2155,663,4550,17914,0,Saver
U0258,2026-06,22469,5099,7624,1757,0,1092,0,2068,1411,3415,19051,0,Saver
U0258,2026-07,22469,3552,6569,1755,0,1152,696,1241,3088,4412,18053,0,Saver
U0258,2026-08,22469,4633,7034,1278,0,1120,0,2044,3021,3335,19130,0,Saver
U0258,2026-09,22469,4522,5993,1396,1047,1138,795,1807,185,5581,16883,0,Saver
U0258,2026-10,22469,4320,5706,1505,1646,1295,722,974,1332,4964,17500,0,Saver
U0258,2026-11,22469,5568,5757,1272,1253,1384,0,1525,1897,3809,18656,0,Saver
U0258,2026-12,22469,4242,6167,1536,0,1085,0,2196,3384,3855,18610,0,Saver
U0259,2026-01,45553,7077,12014,2805,0,3150,0,4402,8809,7293,38257,1,Balanced
U0259,2026-02,45553,10270,13297,3007,1709,2330,1788,4095,0,10410,36496,1,Balanced
U0259,2026-03,45553,11005,13089,3386,3218,3101,0,1888,2757,7105,38444,1,Balanced
U0259,2026-04,45553,6999,12355,2616,2698,2337,0,3284,5147,10113,35436,0,Saver
U0259,2026-05,45553,8927,12764,2650,1963,1871,1869,3841,5878,5786,39763,1,Balanced
U0259,2026-06,45553,8197,14674,3194,3488,2629,1342,2234,2024,7767,37782,0,Saver
U0259,2026-07,45553,10563,11530,2843,0,2100,1422,3976,6285,6829,38719,0,Saver
U0259,2026-08,45553,9864,14878,3459,0,2186,1185,3528,0,11152,35100,0,Saver
U0259,2026-09,45553,8999,12593,3194,0,3188,0,1914,5215,10446,35103,0,Saver
U0259,2026-10,45553,8790,13442,2931,0,2129,0,2561,10191,5505,40044,0,Saver
U0259,2026-11,45553,10531,15461,2532,1757,1715,0,3200,4515,5838,39711,0,Saver
U0259,2026-12,45553,8256,15017,3318,2251,2532,1690,1970,46,10469,35080,0,Saver
U0260,2026-01,20583,3360,5355,1329,1643,1048,0,1114,1942,4789,15791,0,Saver
U0260,2026-02,20583,3866,5498,1099,0,1024,822,1649,3586,3036,17544,0,Saver
U0260,2026-03,20583,4680,5819,1143,0,831,567,1317,1658,4563,16015,0,Saver
U0260,2026-04,20583,4875,5398,1511,0,703,480,1319,2733,3561,17019,0,Saver
U0260,2026-05,20583,5103,7200,1229,1492,879,0,1671,0,4861,17574,0,Saver
U0260,2026-06,20583,3590,6836,1332,0,1229,0,1210,2815,3567,17012,0,Saver
U0260,2026-07,20583,3296,6151,1168,0,890,912,973,4610,2580,18000,0,Saver
U0260,2026-08,20583,4489,6613,1073,0,841,741,1229,2092,3500,17078,0,Saver
U0260,2026-09,20583,3538,6783,1540,0,664,0,1012,3569,3473,17106,0,Saver
U0260,2026-10,20583,4634,5578,1423,0,1097,0,1871,3063,2913,17666,0,Saver
U0260,2026-11,20583,3290,6134,1227,848,1127,807,1707,986,4453,16126,0,Saver
U0260,2026-12,20583,4002,5845,1500,1556,924,0,1249,782,4721,15858,0,Saver
U0261,2026-01,30933,4692,10638,1655,2099,1918,1552,1651,0,6820,24205,0,Saver
U0261,2026-02,30933,5209,10257,2389,2274,1234,0,2812,2767,3988,26942,0,Saver
U0261,2026-03,30933,6798,8225,2123,0,1923,1557,2660,4055,3588,27341,0,Saver
U0261,2026-04,30933,5797,9302,2429,1390,1842,1703,1349,465,6653,24277,0,Saver
U0261,2026-05,30933,4664,10019,1981,0,1822,0,1282,4151,7010,23919,0,Saver
U0261,2026-06,30933,5050,7940,1586,0,1798,1190,1496,6579,5290,25639,0,Saver
U0261,2026-07,30933,6341,7925,2466,0,1276,0,2096,3760,7065,23864,0,Saver
U0261,2026-08,30933,6529,10297,1814,2052,1767,0,1663,2282,4526,26404,0,Saver
U0261,2026-09,30933,7138,10109,1973,0,1670,0,1963,3199,4877,26052,0,Saver
U0261,2026-10,30933,5921,8487,1671,1059,1276,0,2242,4527,5746,25183,0,Saver
U0261,2026-11,30933,6208,10168,2287,0,1651,1315,1612,3754,3935,26995,0,Saver
U0261,2026-12,30933,6198,8590,1580,945,1598,0,1695,3991,6333,24597,0,Saver
U0262,2026-01,34615,6239,12060,1802,0,1617,838,2089,3679,6287,28324,0,Saver
U0262,2026-02,34615,6674,9149,2416,0,2355,1040,1499,7876,3602,31009,0,Saver
U0262,2026-03,34615,5726,9238,2731,0,1190,0,2179,6805,6744,27869,0,Saver
U0262,2026-04,34615,8143,11988,2611,0,1367,0,1834,4846,3822,30789,0,Saver
U0262,2026-05,34615,5979,12070,2099,2738,1134,0,1882,1152,7556,27054,0,Saver
U0262,2026-06,34615,7523,9895,2644,1641,1675,0,1692,4387,5154,29457,0,Saver
U0262,2026-07,34615,7606,9332,2732,2559,1324,0,1405,5196,4456,30154,0,Saver
U0262,2026-08,34615,7181,9357,2333,2512,1681,1808,1660,2854,5223,29386,0,Saver
U0262,2026-09,34615,7870,11574,1990,0,2197,0,2763,1654,6563,28048,0,Saver
U0262,2026-10,34615,7484,10738,2406,1972,2418,0,2727,0,8343,27745,0,Saver
U0262,2026-11,34615,7362,10623,2674,0,1181,0,1469,5259,6043,28568,0,Saver
U0262,2026-12,34615,5493,9863,2227,0,1223,0,2319,5302,8184,26427,0,Saver
U0263,2026-01,34345,6311,11699,2595,2617,2211,0,3347,1324,4237,30104,0,Saver
U0263,2026-02,34345,8433,10465,2702,0,1288,0,2303,4293,4857,29484,0,Saver
U0263,2026-03,34345,8582,11621,2187,0,1864,0,1968,3530,4589,29752,0,Saver
U0263,2026-04,34345,6872,11594,2050,0,2351,1965,1838,2666,5004,29336,0,Saver
U0263,2026-05,34345,5499,10696,2682,2149,1258,1779,3097,0,8043,27160,0,Saver
U0263,2026-06,34345,5438,9911,2169,2031,2081,0,3261,3884,5566,28775,0,Saver
U0263,2026-07,34345,6479,11249,2474,2462,2313,774,1878,0,7422,27629,0,Saver
U0263,2026-08,34345,5497,9173,2486,2035,1628,1418,3362,5033,3709,30632,0,Saver
U0263,2026-09,34345,5229,9323,2314,0,2246,718,2575,3433,8503,25838,0,Saver
U0263,2026-10,34345,6038,11135,1809,1926,1660,1988,2012,4179,3594,30747,0,Saver
U0263,2026-11,34345,6026,8649,1956,2367,1774,1561,3384,2015,6608,27732,0,Saver
U0263,2026-12,34345,8093,10468,2216,0,2159,1471,1848,1089,6996,27344,0,Saver
U0264,2026-01,22408,4445,7472,1141,0,1066,0,1927,1994,4360,18045,0,Saver
U0264,2026-02,22408,5142,7807,1304,1572,1427,1319,1086,0,2935,19657,0,Saver
U0264,2026-03,22408,4634,5802,1771,1034,1461,1121,1333,1002,4246,18158,0,Saver
U0264,2026-04,22408,4645,7430,1484,0,1013,996,1710,2464,2663,19742,0,Saver
U0264,2026-05,22408,4942,6986,1400,1007,1139,0,926,2190,3815,18590,0,Saver
U0264,2026-06,22408,5425,6742,1466,0,1049,1067,922,2571,3163,19242,0,Saver
U0264,2026-07,22408,4763,6511,1548,0,1259,1251,1844,187,5040,17363,0,Saver
U0264,2026-08,22408,3531,7799,1658,0,1313,0,2099,1257,4749,17657,0,Saver
U0264,2026-09,22408,5565,6958,1326,1565,770,0,1738,833,3649,18755,0,Saver
U0264,2026-10,22408,4854,5845,1338,0,1426,512,1126,2080,5224,17181,0,Saver
U0264,2026-11,22408,4110,6760,1192,1589,798,551,2064,2305,3034,19369,0,Saver
U0264,2026-12,22408,4055,5727,1688,766,1464,656,2001,2807,3239,19164,0,Saver
U0265,2026-01,29883,4543,9964,1918,0,961,0,2016,5601,4876,25003,0,Saver
U0265,2026-02,29883,5644,8394,2211,0,1009,1056,2717,2389,6458,23420,0,Saver
U0265,2026-03,29883,4492,8039,1948,0,1977,0,1771,4326,7326,22553,0,Saver
U0265,2026-04,29883,6013,10084,2061,1218,1616,1061,2925,22,4877,25000,0,Saver
U0265,2026-05,29883,4926,10422,2210,1065,1358,0,1368,2657,5874,24006,0,Saver
U0265,2026-06,29883,5911,8335,1802,1447,948,0,2776,3166,5494,24385,0,Saver
U0265,2026-07,29883,7348,9649,2189,1741,1225,0,2773,0,5610,24925,0,Saver
U0265,2026-08,29883,6505,8718,1568,2017,952,1186,2223,2663,4045,25832,0,Saver
U0265,2026-09,29883,4669,8329,1977,1598,1279,0,2648,2082,7297,22582,0,Saver
U0265,2026-10,29883,4983,10415,2086,0,1711,1509,1991,3838,3347,26533,0,Saver
U0265,2026-11,29883,5381,9858,1815,0,2025,0,2563,2420,5818,24062,0,Saver
U0265,2026-12,29883,5499,8738,2140,2365,2069,0,1767,1614,5687,24192,0,Saver
U0266,2026-01,57202,10284,14740,3136,4349,3450,1744,5220,563,13712,43486,1,Balanced
U0266,2026-02,57202,13188,16062,4073,3426,2488,1670,3474,2590,10227,46971,1,Balanced
U0266,2026-03,57202,9832,14821,2893,2634,3899,1509,2385,7189,12036,45162,1,Balanced
U0266,2026-04,57202,13423,14641,3350,1902,2143,1629,4481,7838,7790,49407,1,Balanced
U0266,2026-05,57202,11435,14519,2980,0,2823,0,2793,8724,13925,43274,1,Balanced
U0266,2026-06,57202,13681,19885,3274,2010,3360,1611,3905,625,8845,48351,1,Balanced
U0266,2026-07,57202,13491,18092,3230,0,1836,2860,4183,0,13769,43692,1,Balanced
U0266,2026-08,57202,11343,18462,3855,4499,2245,1941,4854,0,13725,47199,1,Balanced
U0266,2026-09,57202,9946,15636,4381,2312,2244,3159,5589,3501,10429,46768,1,Balanced
U0266,2026-10,57202,10293,19704,3429,0,3500,0,4215,4431,11626,45572,1,Balanced
U0266,2026-11,57202,10085,17067,3555,0,2015,0,4467,13372,6637,50561,1,Balanced
U0266,2026-12,57202,9361,15654,3427,0,3321,1682,3966,13762,6025,51173,1,Balanced
U0267,2026-01,44494,10912,13144,2276,0,2840,0,2226,2923,10169,34321,0,Saver
U0267,2026-02,44494,7620,14342,3540,0,2446,1350,2286,4274,8632,35858,0,Saver
U0267,2026-03,44494,10897,11294,2893,1838,2857,1884,1782,2136,8907,35581,0,Saver
U0267,2026-04,44494,10399,15114,3359,3474,1565,0,3075,0,7712,36986,0,Saver
U0267,2026-05,44494,8754,11656,3170,0,3101,0,2289,8543,6977,37513,0,Saver
U0267,2026-06,44494,9665,14432,2891,0,1564,1249,2623,2874,9191,35298,0,Saver
U0267,2026-07,44494,9838,14650,2247,0,2311,1527,3978,5437,4502,39988,0,Saver
U0267,2026-08,44494,8430,12882,2521,1766,1623,1810,3352,6591,5513,38975,0,Saver
U0267,2026-09,44494,9381,13484,3419,3374,2433,0,3405,1001,7992,36497,0,Saver
U0267,2026-10,44494,8140,11679,2549,0,1540,0,2194,13715,4673,39817,0,Saver
U0267,2026-11,44494,9492,13064,2314,0,1840,2064,3173,5241,7302,37188,0,Saver
U0267,2026-12,44494,9986,12109,2453,0,1465,1711,2532,3229,11005,33485,0,Saver
U0268,2026-01,54291,12711,14193,3104,1688,3587,0,5293,2306,11405,42882,1,Balanced
U0268,2026-02,54291,10947,17652,3057,2728,2358,0,3290,2130,12124,42162,1,Balanced
U0268,2026-03,54291,12470,18371,3084,1689,1795,0,3327,7958,5593,48694,1,Balanced
U0268,2026-04,54291,12826,13731,4078,0,3722,0,5127,8435,6368,47919,1,Balanced
U0268,2026-05,54291,13447,14597,2807,4002,2689,0,2559,3704,10483,43805,1,Balanced
U0268,2026-06,54291,12855,18544,3188,1635,3336,2867,3827,0,8868,46252,1,Balanced
U0268,2026-07,54291,10288,16912,4063,0,2750,0,3356,8932,7986,46301,1,Balanced
U0268,2026-08,54291,13464,17112,4091,0,2234,0,5339,0,12441,42240,1,Balanced
U0268,2026-09,54291,9235,17753,2820,3048,2491,0,4352,4334,10254,44033,1,Balanced
U0268,2026-10,54291,10858,15533,2819,0,3604,1913,4636,7087,7838,46450,1,Balanced
U0268,2026-11,54291,10418,13654,3926,0,2786,1210,3798,6131,12365,41923,1,Balanced
U0268,2026-12,54291,13443,15054,2897,0,2275,0,4132,9465,7023,47266,1,Balanced
U0269,2026-01,54837,8522,17017,2819,2000,3149,0,3408,9180,8739,46095,1,Balanced
U0269,2026-02,54837,8401,17604,2966,0,2046,0,2650,12754,8412,46421,1,Balanced
U0269,2026-03,54837,10347,16721,3085,0,3276,1241,4634,2569,12960,41873,1,Balanced
U0269,2026-04,54837,10366,18875,3422,0,3572,0,2717,2319,13562,41271,1,Balanced
U0269,2026-05,54837,10722,15840,3132,3091,3322,0,2865,5111,10751,44083,1,Balanced
U0269,2026-06,54837,12013,14255,3263,0,2467,2295,3782,11027,5730,49102,1,Balanced
U0269,2026-07,54837,9262,19023,3866,0,2941,0,4945,3627,11170,43664,1,Balanced
U0269,2026-08,54837,12323,15560,3333,0,2901,0,2723,6306,11688,43146,1,Balanced
U0269,2026-09,54837,11579,18577,4362,0,3394,2998,2269,5539,6115,48718,1,Balanced
U0269,2026-10,54837,8407,17895,4314,3378,2060,0,3568,3703,11508,43325,1,Balanced
U0269,2026-11,54837,10535,16848,3402,0,2107,3019,4422,5954,8546,46287,1,Balanced
U0269,2026-12,54837,10159,17506,3670,3283,2333,0,2694,7984,7204,47629,1,Balanced
U0270,2026-01,33952,6828,10343,2039,1051,1098,719,1584,6209,4076,29871,0,Saver
U0270,2026-02,33952,6760,10556,2212,0,1440,0,1844,3351,7785,26163,0,Saver
U0270,2026-03,33952,7164,9329,2414,0,1234,0,2445,3068,8294,25654,0,Saver
U0270,2026-04,33952,6369,11608,2087,1884,2063,0,1766,2304,5867,28081,0,Saver
U0270,2026-05,33952,6225,10370,2576,1031,1944,1637,2574,1967,5623,28324,0,Saver
U0270,2026-06,33952,5987,9698,1972,1390,1634,1257,2717,1128,8164,25783,0,Saver
U0270,2026-07,33952,7003,11740,2616,1497,1099,1235,2509,1851,4398,29550,0,Saver
U0270,2026-08,33952,6871,11573,2279,2057,1528,726,1516,258,7141,26808,0,Saver
U0270,2026-09,33952,5122,10847,1923,2478,1236,0,1891,6800,3651,30297,0,Saver
U0270,2026-10,33952,6401,11768,2424,1446,1604,1521,2804,0,8056,27968,0,Saver
U0270,2026-11,33952,7835,10034,2458,1787,2073,1942,2742,1665,3411,30536,0,Saver
U0270,2026-12,33952,6249,10849,2008,2332,1898,0,3331,2479,4802,29146,0,Saver
U0271,2026-01,31774,7342,10113,1975,2137,1375,822,2711,0,5914,26475,0,Saver
U0271,2026-02,31774,6371,9443,2198,0,1912,686,1739,3604,5818,25953,0,Saver
U0271,2026-03,31774,4802,10870,1910,0,1654,0,2744,5550,4240,27530,0,Saver
